datetime,user,identifier,subject,dataType,encrypted,suffix,errorType,errorDetails
2025-03-20_13-42,llaplace,sub-3000226_all_audacity_s1_r1_e1,3000226,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000226/s1_r1/audacity/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000226_all_audacity_s1_r1_e1,3000226,audacity,1,s1_r1,Missing files to process,"First line of deviation file is ""The other primary and I saw that audacity was no longer recording during 3000226's speech. We started recording 
"", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000231_all_digi_s1_r1_e1,3000231,digi,1,s1_r1,Missing files to process,"First line of deviation file is ""I tried scanning for digitization over four times (using bith ipads) and due to time restraints and also the child moving constantly this was the best scan I could get."", should contain ""files to process"""
2025-03-20_13-42,llaplace,sub-3000232_all_eeg_s1_r1_e1,3000232,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000232_arrow-alert-v1-1_psychopy_s1_r1_e1,3000232,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000232_arrow-alert-v1-2_psychopy_s1_r1_e1,3000232,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000232/s1_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000236_all_eeg_s1_r1_e1,3000236,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000236/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000240_all_eeg_s1_r1_e1,3000240,eeg,0,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/eeg/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000240_arrow-alert-v1-1_psychopy_s1_r1_e1,3000240,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/psychopy/
2025-03-20_13-42,llaplace,sub-3000240_arrow-alert-v1-2_psychopy_s1_r1_e1,3000240,psychopy,0,s1_r1,Combination variable error,Combination row arrow-alert_psychopy has no variables present in /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000240/s1_r1/psychopy/
2025-03-20_13-43,llaplace,sub-3000242_all_zoom_s1_r1_e1,3000242,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000242/, folder exists but no identifier or sub-3000242_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-03-20_13-42,llaplace,sub-3000254_all_digi_s1_r1_e1,3000254,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000254/s1_r1/digi/, folder is not present)"
2025-03-20_13-42,llaplace,sub-3000255_all_digi_s1_r1_e1,3000255,digi,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/checked/sub-3000255/s1_r1/digi/, folder is not present)"
2025-03-20_13-43,llaplace,sub-3000256_all_audacity_s1_r1_e1,3000256,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000256/, folder exists but no identifier or sub-3000256_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000261_all_eeg_s1_r1_e1,3000261,eeg,0,s1_r1,Missing files to process,"First line of deviation file is ""At the end of the session, once the participants were done with the speech tasks, the EEG laptop displayed an error  message stating that it was waiting for USB signal. Upon checking, the USB was connected, and the computer's fan was audibly working as if the computer was doing heavy work. Although this was at the end and all data should be okay, it is still worthy to note. "", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000264_all_zoom_s1_r1_e1,3000264,zoom,1,s1_r1,Missing files to process,"First line of deviation file is ""3000264 (Child 1; BBS1) decided not to continue after completing the alone and observe-other flanker conditions. 
"", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000264_arrow-alert-v1-2_psychopy_s1_r1_e1,3000264,psychopy,0,s1_r1,Missing files to process,"First line of deviation file is ""3000264 (Child 1; BBS1) decided not to continue after completing the alone and observe-other flanker conditions. 
"", should contain ""files to process"""
2025-03-20_13-43,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Naming error,File extension .aup3.gpg doesn't match expected extensions .zip.gpg in file sub-3000273_all_audacity_s1_r1_e1.aup3.gpg
2025-03-20_13-43,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Missing file,Expected file sub-3000273_all_audacity_s1_r1_e1.zip.gpg not found
2025-03-20_13-43,llaplace,sub-3000273_all_audacity_s1_r1_e1,3000273,audacity,1,s1_r1,Unexpected file,Unexpected file sub-3000273_all_audacity_s1_r1_e1.aup3.gpg found
2025-03-20_13-43,llaplace,sub-3000273_all_zoom_s1_r1_e1,3000273,zoom,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/zoom/sub-3000273/, folder exists but no identifier or sub-3000273_all_zoom_s1_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000282_all_audacity_s1_r1_e1,3000282,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000282/, folder exists but no identifier or sub-3000282_all_audacity_s1_r1_e1_no-data.txt was found)"
2025-03-20_13-43,llaplace,sub-3000286_all_audacity_s1_r1_e1,3000286,audacity,1,s1_r1,Missing identifier,"Missing identifier (should be at /home/data/NDClab/datasets/thrive-dataset/sourcedata/raw/s1_r1/audacity/sub-3000286/, folder exists but no identifier or sub-3000286_all_audacity_s1_r1_e1_no-data.txt was found)"
